id,output,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
100931,1,32.593,54.095,2.084,5.176,31.371,1.433,8.684,35.826,32.477,83.757,139.35,101.498,41.775,41.105,346.111,3.282,3.27,40.628,1.454,3.612,47.666,-50.227,-39.564,-23.637,-16.254,2651442241,3.43,3.399,4.84,4.796
100932,1,57.957,5.681,3.541,33.663,77.227,2.284,5.241,36.448,34.856,87.832,88.212,891.525,0,10.085,393.636,2.688,2.688,23.247,1.55,14.732,56.041,21.653,21.653,19.375,12.5,259329114,2.472,1.945,2.566,2.018
100933,1,10.958,-5.961,2.874,11.838,46.417,2.59,10.156,62.605,24.948,526.016,556.91,36.283,274.336,24.353,457.692,2.249,0.817,58.62,1.109,4.57,18.986,129.729,23.976,18.154,16.359,366000000,3.517,3.5,5.23,5.205
100934,1,40.264,5.499,5.371,36.21,66.526,5.152,9.466,74.178,32.005,36.546,61.365,1753.521,488.732,4.269,419.767,4.313,4.313,88.093,1.042,7.027,36.164,1.609,1.026,0.874,0.838,534164491,3.948,3.684,3.948,3.684
100935,1,-46.173,21.563,7.27,19.251,24.242,4.539,5.716,48.92,28.103,69.014,93.963,80.551,24.311,48.813,102.189,1.176,1.176,22.863,1.601,4.24,42.073,79.922,66.955,41.669,26.019,668585010,1.021,0.798,1.021,0.798
100936,1,54.15,6.737,1.722,5.755,16.906,0.723,2.126,26.441,21.049,75.487,76.414,273.753,2.449,26.581,196.721,1.877,1.855,57.232,2.379,7.949,24.363,-17.655,-17.56,-12.303,-5.169,1860740407,8.176,5.807,7.174,5.096
100937,1,439.041,170.86,0.094,0.79,22.924,0.122,3.545,17.058,51.566,120.708,130.223,265.346,513.861,11.373,982.222,3.545,3.545,85.529,0.772,6.466,26.71,-161.034,-50.053,-44.077,-57.09,421817680,11.684,11.484,11.595,11.396
100938,1,44.933,-16.547,8.833,18.945,22.698,3.958,4.742,51.209,9.897,169.852,173.088,111.842,12.828,44.509,97.101,0.709,0.709,23.06,2.231,4.786,28.666,14.07,13.114,7,3.136,265050638,2.058,2.052,2.086,2.079
100939,1,69.93,63.222,9.409,27.707,34.256,3.193,3.948,46.896,33.42,45.253,46.202,332.631,178.947,16.351,91.603,0.638,0.638,37.865,2.946,8.675,76.133,91.286,56.994,37.639,12.775,575500000,2,1.963,2.037,2
100940,1,335.126,25.274,5.025,27.476,30.911,3.966,4.462,42.7,50.839,75.886,84.869,107.36,590.609,12.531,214.173,0.457,0.457,80.375,1.266,6.927,55.375,124.198,33.234,27.156,21.434,1333000000,11.434,11.357,11.486,11.409
100941,1,-8.901,16.506,3.43,11.163,23.273,3.468,7.231,60.294,20.33,60.091,85.779,63.556,102.04,37.65,127.093,3.821,3.821,49.945,0.988,3.218,21.569,-16.446,-6.798,-4.709,-4.761,345825792,5.027,5.005,5,4.978
100942,1,-3.736,-14.261,0.932,2.913,12.964,1.107,4.926,23.924,65.444,209.116,231.416,107.057,107.657,31.774,734,5.065,3.681,56.774,0.842,2.631,28.238,-17.994,-8.986,-6.109,-7.251,2364500000,7.19,6.595,6.329,5.805
100943,1,-4.534,-30.425,0.017,0.07,10.171,0.033,4.873,25.043,27.109,64.832,89.948,300.49,0.49,24.938,481.967,7.428,5.882,65.851,0.51,2.086,9.394,-0.855,-0.841,-0.635,-1.243,806500000,22.295,22.147,14.952,14.853
100944,1,20.539,-34.179,0.723,2.593,13.29,1.209,6.198,24.698,38.595,98.158,141.359,114.424,168.071,26.144,753.846,6.953,6.651,69.406,0.598,2.144,16.414,28.504,11.476,8.274,13.832,510615607,14,13.41,11.454,10.972
100945,1,28.747,47.216,2.286,12.934,47.568,3.547,13.046,52.538,55.291,89.775,113.778,138.453,353.915,16.881,105.431,6.42,4.72,56.83,0.644,3.646,31.594,15.461,3.925,3.231,5.013,1886000000,3.127,3.041,3.467,3.372
100946,1,6.634,-24.936,9.124,19.188,29.62,3.579,5.524,50.328,13.08,275.222,300.178,65.922,37.955,49.048,1152.127,1.201,1.153,43.342,2.549,5.361,28.658,-78.471,-49.153,-25.78,-10.112,544545455,3.133,2.858,3.598,3.282
100947,1,-20.014,108.149,11.565,41.313,55.932,5.301,7.177,61.682,27.225,122.375,130.12,106.021,90.875,33.681,401.754,1.876,1.876,59.25,2.181,7.792,48.991,15.168,8.896,6.405,2.936,1001364198,2.205,1.718,2.205,1.718
100948,1,-15.768,54.973,3.345,23.529,56.209,2.484,5.935,30.069,23.972,32.464,85.545,493.567,0,16.847,66.112,2.967,2.967,41.379,1.346,9.47,30.947,5.85,5.85,5.018,3.726,347361423,3.442,2.795,3.471,2.818
100949,1,-8.559,30.666,5.741,59.388,140.611,4.956,11.734,67.083,38.885,110.614,149.88,280.313,405.592,12.724,416.806,4.373,4.178,36.35,1.158,11.982,51.111,12.723,5.764,5.206,4.494,1600508731,1.768,1.254,2.049,1.454
100950,1,24.874,16.829,-1.194,-18.779,110.798,-1.966,11.602,38.943,59.637,19.986,28.971,1209.448,1159.459,3.517,38.123,6.145,5.309,71.199,0.607,9.549,21.134,73.793,30.698,28.746,47.345,1213018036,5.47,5.289,8.059,7.793
100951,1,146.741,76.29,4.685,16.654,32.858,2.443,4.82,51.529,24.223,127.566,132.367,266.666,268.211,15.751,219.191,2.377,2.377,70.132,1.917,6.816,36.724,-3.53,-1.879,-1.35,-0.704,1100469294,3.471,2.313,3.471,2.313
100952,1,36.274,32.919,6.366,17.647,30.882,5.607,9.813,63.636,41.835,79.259,82.222,675,20,12.578,500,3.738,3.738,65.408,1.135,3.147,59.416,37.13,36.514,23.342,20.56,89528902,2.971,2.914,3.058,3
100953,1,-11.111,45.756,0.554,1.251,3.254,1.265,3.291,21.311,33.38,18.534,28.663,115.422,1.99,45.995,48.314,5.316,2.025,29.519,0.438,0.988,10.321,17.324,15.752,8.768,20,131851852,8.6,8.166,6,5.697
100954,1,76.342,47.237,0.724,5.102,3.061,0.611,0.367,2.216,28.207,90.882,94.789,734.228,26.174,11.622,80.962,3.181,-0.244,49.921,1.184,8.338,24.281,25.158,24.049,20.633,17.417,1382994819,37.647,23.941,10.578,6.727
100955,1,47.396,41.503,4.534,34.285,60.952,2.078,3.695,33.507,32.956,60.657,61.875,667.479,0,13.029,87.554,1.327,0.923,31.355,2.181,16.495,69.773,19.593,19.593,17.002,7.794,570809493,1.472,0.99,1.458,0.98
100956,1,1.101,-4.222,12.547,142.857,184.313,4.409,7.583,83.495,30.165,21.008,23.249,892.5,25,9.828,225.806,2.38,2.38,54.054,2.845,33.85,125.219,64.225,62.465,57.214,20.105,342078231,1.437,1.431,1.437,1.431
100957,1,33.846,38.152,14.124,45.283,51.378,4.718,5.353,60.204,11.902,140.766,146.341,198.387,2.073,33.282,1976.271,0.544,0.272,58.819,2.993,9.596,37.392,-48.706,-48.289,-33.227,-11.101,393500000,4.036,3.831,4.101,3.893
100958,1,59.887,-1.055,16,54.736,69.473,6.161,7.819,42.307,26.895,197.247,262.385,94.782,151.304,28.894,268.421,1.421,1.421,58.793,2.596,8.884,81.846,-34.042,-13.913,-9.846,-3.791,227000000,2.017,2.008,2.052,2.043
100959,1,3.183,11.861,2.737,6.109,9.324,1.113,1.698,16.959,19.917,123.65,164.781,121.183,0,45.211,372.8,0.82,0.82,17.746,2.459,5.488,35.302,6.707,5.744,3.17,1.288,339998152,2.423,2.134,2.25,1.982
100960,1,163.712,45.656,8.941,22.188,31.762,2.606,3.731,45.434,26.595,102.195,121.998,136.346,36.346,36.671,355.58,2.294,-0.446,52.576,3.43,8.511,42.749,-60.779,-42.01,-25.08,-7.311,2978915808,4.298,3.439,3.305,2.645
100961,1,12.58,-21.331,1.218,3.456,9.629,1.273,3.548,14.716,42.467,82.984,105.46,191.14,0,34.347,316.776,4.276,0.591,51.062,0.956,2.713,33.043,-22.004,-21.923,-14.192,-14.831,933439469,8.566,7.958,6.004,5.578
100962,1,-18.356,16.199,11.422,44.347,65.217,5.345,7.861,48.076,25,235.672,240.35,106.875,79.375,34.934,287.096,2.515,2.515,37.117,2.136,8.295,65.621,37.163,22.926,17.021,7.966,238500000,1.789,1.242,1.789,1.242
100963,1,3.901,49.864,1.628,6.145,6.145,0.663,0.663,4.526,22.784,234.854,235.684,132.417,145.604,26.453,75,1.868,0.241,50.872,2.455,9.268,43.671,39.055,18.328,13.471,5.485,378000000,16.666,16.095,6.73,6.5
100964,1,25.858,-43.013,5.966,17.834,28.025,4.291,6.743,52.071,29.348,140.404,159.848,119.277,90.361,32.295,411.94,1.685,1.685,53.112,1.39,4.156,19.286,-9.553,-4.963,-3.303,-2.375,383000000,5.2,5.161,5.747,5.705
100965,1,55.711,24.211,5.175,18.633,41.739,0.856,1.917,9.205,22.546,49.075,105.312,728.08,2.292,12.042,98.205,1.033,0.582,67.563,6.045,21.763,29.917,-37.555,-36.693,-26.501,-4.383,3950096584,5.531,4.833,4.895,4.277
100966,1,-7.386,-28.584,4.237,15.037,23.308,2.607,4.041,22.627,22.156,106.748,119.938,227.972,0,30.49,166.901,1.694,0.651,33.049,1.625,5.766,27.966,-12.389,-12.389,-8.898,-5.475,169939024,4.305,4.194,3.604,3.511
100967,1,25.236,-20.144,-5.352,-19.335,2.099,-6.628,0.719,2.724,41.636,56.025,97.089,172.702,148.918,23.717,475.431,5.038,4.72,67.923,0.807,2.916,17.706,-12.518,-6.279,-4.541,-5.624,2487337264,11.878,11.587,17.145,16.724
100968,1,-7.228,21.252,4.258,12.113,29.875,2.595,6.4,44.457,24.838,136.276,175.334,72.106,95.254,37.402,111.274,3.612,3.577,35.627,1.64,4.667,35.047,62.454,26.869,17.423,10.618,2832800957,2.362,1.766,2.376,1.776
100969,1,6.794,-19.763,6.005,17.356,34.872,2.725,5.476,23.599,32.39,69.727,136.649,187.559,7.974,33.837,7266.447,2.35,2.35,60.766,2.203,6.367,61.652,-4.181,-4.043,-2.644,-1.2,1295278731,4.201,4.171,4.468,4.436
100970,1,30.271,-2.484,2.241,5.854,22.917,1.638,6.412,22.061,37.476,348.884,692.75,26.154,151.045,36.075,350.881,4.368,4.144,53.665,1.368,3.573,27.413,-47.794,-8.07,-4.98,-3.64,2676598623,6.156,5.259,6.538,5.585
100971,1,-24.829,-25.562,-1.821,-5.011,-0.911,-1.33,-0.241,-2.083,18.218,127.112,187.323,132.71,21.495,39.338,2153.846,3.385,1.33,56.801,1.369,3.767,9.105,-41.358,-34.85,-22.185,-16.203,150664327,39.606,34.86,12.36,11.8
100972,1,36.37,27.498,5.199,15.974,28.311,4.703,8.336,41.132,26.423,205.027,289.199,64.62,156.919,31.1,200,3.25,3.25,48.802,1.105,3.396,24.307,30.24,8.273,5.58,5.047,690971429,4.087,3.542,4.22,3.656
100973,1,35.918,-5.27,4.638,20.811,45.502,2.117,4.63,41.346,13.739,121.22,121.22,361.341,2.555,21.556,285.579,2.225,2.189,52.892,2.19,9.827,21.933,15.408,15.275,11.871,5.419,382784653,5.333,2.166,5.296,2.151
100974,1,-29.381,-34.466,1.568,5.066,5.428,1.21,1.296,2.762,71.805,168.59,241.731,106.25,74.292,35.645,203.838,3.141,0.317,26.481,1.295,4.185,44.203,21.412,13.03,8.997,6.945,2491647610,7.159,5.261,3.118,2.292
100975,1,-21.319,35.662,23.558,142.857,184.313,5.042,5.686,34.193,33.088,41.333,46.666,789.473,26.315,10.919,14.634,0.536,0.536,40.229,4.671,36.155,96.741,57.636,56.818,50.125,10.729,308387795,1.06,1.06,1.06,1.06
100976,1,309.953,280.375,-8.311,-48.833,-25.673,-6.101,-3.207,-9.889,42.475,84.087,111.06,577.672,459.382,8.794,201.051,3.162,2.377,66.388,1.362,8.003,20.901,-73.113,-44.411,-36.852,-27.052,1893565582,39.606,34.86,28.416,25.923
100977,1,77.049,37.892,20.675,72.058,102.941,7.967,11.382,69.306,55.059,98.795,103.614,180.434,289.13,17.557,400,3.252,3.252,57.251,2.594,9.044,140.506,128,56.804,40.506,15.609,338615234,2.027,2.013,2.054,2.041
100978,1,-5.026,-12.54,0.878,1.633,4.9,1.303,3.91,7.526,77.571,145.222,167.515,36.596,47.086,54.441,296.666,2.234,2.234,30.456,0.673,1.253,47.553,16.513,7.327,3.387,5.027,416556420,5.333,5.2,5.581,5.441
100979,1,17.383,-11.229,3.493,14.609,24.685,2.183,3.689,39.2,14.816,60.557,79.765,320.187,0,23.798,92.857,2.786,1.129,58.435,1.6,6.69,26.265,-38.954,-38.954,-29.638,-18.524,196765940,9.867,9.735,6.881,6.789
100980,1,40.371,20.674,-2.264,-12.599,-71.23,-2.59,-14.644,-46.836,55.183,48.123,84.708,417.686,32.606,18.172,145.204,5.404,5.404,44.874,0.874,4.864,28.461,-5.637,-5.065,-4.155,-4.752,2705633887,,,5.15,4.914
100981,1,-4.482,35.867,2.722,10.038,19.011,1.513,2.866,37.764,8.593,117.599,144.032,214.927,35.217,28.559,671.721,0.55,0.55,55.008,1.798,6.631,12.83,14.511,11.718,8.539,4.747,374671334,8.254,8.211,8.979,8.932
100982,1,19.222,-16.07,3.001,9.756,12.86,1.839,2.424,13.615,16.889,254.726,370.646,85.897,150,29.77,294.074,1.337,0.501,47.837,1.631,5.303,21.009,-36.442,-16.551,-11.459,-7.023,202000000,10.162,10.054,8.173,8.086
100983,1,-15.417,-18.79,7.174,24.951,33.462,5.397,7.238,30.948,33.807,129.715,129.801,199.827,2.237,33.105,1416.25,2.301,1.255,35.156,1.329,4.622,31.813,-21.809,-16.939,-12.068,-9.079,808000000,2.924,2.857,2.518,2.461
100984,1,-11.226,26.339,6.54,23.968,40.213,4.488,7.531,57.414,26.832,322.826,328.26,36.363,335.573,21.189,1873.333,2.992,2.992,73.701,1.457,5.339,46.656,184,36.781,26.744,18.354,538000000,2.732,2.683,2.741,2.691
100985,1,53.941,16.031,15.773,41.379,57.824,3.285,4.591,37.716,25.126,151.475,155.409,133.771,28.947,38.063,175.376,0.8,0.758,12.02,4.8,12.594,96.865,79.411,61.764,38.22,7.961,596500000,0.483,-0.093,0.483,-0.093
100986,1,143.137,29.524,7.618,49.439,58.551,5.626,6.663,51.041,21.257,259.358,259.358,107.448,377.467,17.096,1101.408,2.464,1.92,68.974,1.354,8.787,27.667,-180.942,-49.088,-41.523,-30.664,1250561659,6.476,6.448,5.139,5.117
100987,1,-12.423,22.489,4.933,17.838,35.334,2.841,5.628,57.222,25.395,170.934,200.346,90.88,133.018,30.873,202.145,1.803,1.803,37.864,1.736,6.277,43.074,30.543,13.639,9.867,5.683,464741722,2.549,2.47,2.746,2.661
100988,1,-31.719,-19.502,-4.509,-13.6,-10,-1.615,-1.187,-11.21,29.321,126.174,136.577,127.896,47.639,36.292,141.035,0.427,0.427,14.953,2.791,8.42,55.039,-2.777,-2.182,-1.458,-0.522,617222637,0.695,0.63,0.695,0.63
100989,1,16.677,9.527,1.052,4.461,25.218,0.516,2.922,24.904,33.919,49.483,68.547,275.711,65.464,22.666,61.067,0.606,0.606,26.881,2.036,8.63,43.752,-36.978,-30.787,-23.524,-11.553,1509076228,3.834,3.773,7.102,6.988
100990,1,14.594,-22.648,10.591,27.755,40,3.828,5.518,37.404,57.882,188.888,190.74,158.823,464.705,13.821,129.166,1.689,1.689,72.764,2.766,7.248,171.651,341.085,110.831,68.535,24.774,514000000,2.557,2.028,2.557,2.028
100991,1,61.673,-1.034,12.847,57.963,65.796,3.868,4.391,53.389,24.572,66.425,86.642,256.481,0,28.051,2314.285,0.418,0.418,70.995,3.32,14.981,62.731,-4.014,-4.014,-3.125,-0.941,704993995,6.259,5.473,4.739,4.144
100992,1,-25.048,-3.129,4.281,18.16,50.059,3.012,8.303,38.688,67.944,130.306,149.938,91.163,168.903,27.772,64.109,3.269,3.151,46.908,1.421,6.028,63.624,15.187,7.849,5.999,4.221,3428460747,1.885,1.292,2.16,1.48
100993,1,16.494,7.178,3.857,19.601,43.699,3.125,6.967,40.171,32.746,78.689,91.861,360.819,39.258,19.996,368.677,4.248,4.248,59.743,1.234,6.271,35.197,1.18,1.101,0.884,0.717,2420322316,4.962,4.553,4.58,4.202
100994,1,-20.041,-15.527,8.979,24.313,40,4.558,7.5,55.135,16.801,473.195,537.113,33.916,101.398,42.496,1775,1.838,1.838,43.684,1.969,5.333,35.191,70.921,22.962,14.482,7.352,228500000,2.37,2.362,2.37,2.362
100995,1,-4.178,-13.651,7.401,48.484,74.38,5.725,8.783,75.418,16.297,74.938,81.54,467.428,96,15.073,241.666,3.057,3.057,78.294,1.292,8.468,24.306,14.086,11.513,9.756,7.547,250500000,4.287,4.061,4.287,4.061
100996,1,4.779,-12.012,4.192,10.075,19.647,3.546,6.914,35.454,29.612,100.701,146.315,137.019,0,42.19,697.297,3.191,2.836,47.667,1.182,2.841,26.624,-17.594,-17.594,-10.272,-8.687,167012959,4.795,4.734,4.795,4.734
100997,1,-4.62,-10.877,5.81,23.383,34.112,2.427,3.541,67.759,10.332,73.517,73.703,225.483,45.332,26.967,204.847,1.351,1.351,35.314,2.393,9.632,21.123,34.326,31.443,23.629,9.872,1085318548,2.937,2.935,2.805,2.803
100998,1,9.298,6.995,3.285,15.242,29.504,2.271,4.396,34.922,19.179,49.625,57.69,337.087,1.844,22.782,133.164,2.109,2.011,51.957,1.446,6.71,25.041,-12.048,-11.069,-8.683,-6.002,1182222160,7.183,6.1,6.75,5.732
100999,1,11.436,40.697,7.852,35.307,46.262,5.708,7.479,55.604,41.155,102.687,105.23,136.693,110.526,28.8,1228.431,3.015,3.015,55.87,1.375,6.185,52.498,-32.222,-12.384,-9.63,-7,3438926371,2.759,2.6,2.57,2.422
101000,1,137.98,6.634,14.944,29.355,31.824,5.368,5.82,34.939,24.962,135.789,136.21,133.053,5.602,41.901,257.286,0.652,0.401,25.821,2.783,5.467,59.497,35.382,33.57,16.48,5.92,497500000,1.732,1.551,1.679,1.503
101001,1,24.238,5.488,2.326,11.583,45.714,1.051,4.15,23.417,21.58,70.279,101.947,361.162,75.382,18.637,144.621,1.472,1.472,35.85,2.211,11.013,27.574,10.877,8.538,6.823,3.085,1538902170,2.995,2.89,4.097,3.954
101002,1,7.58,-10.288,7.64,23.88,38.805,3.142,5.106,22.968,38.867,71.83,92.676,188.829,7.446,33.752,173.214,1.178,1.178,35.368,2.431,7.6,83.285,12.865,12.359,8.404,3.456,494782735,1.713,1.173,1.743,1.194
101003,1,48.033,35.44,0.016,0.099,31.768,0.015,5.083,70.044,33.809,51.626,86.562,261.609,281.498,15.549,34.382,3.996,3.98,14.341,1.056,6.249,36.084,10.353,6.038,5.017,4.747,2115120123,2.21,1.332,2.596,1.565
101004,1,-34.13,-21.284,0.962,4.637,24.154,0.843,4.395,36.337,16.688,86.742,125.942,165.094,130.943,25.25,189.054,3.516,3.516,62.696,1.14,5.495,16.285,19.386,11.845,9.386,8.227,474624178,8.832,8.691,8.49,8.354
101005,1,24.966,1.167,1.644,7.914,24.961,2.142,6.757,33.401,62.35,93.744,107.422,183.614,242.572,19.004,307.368,4.12,1.318,68.917,0.767,3.694,61.385,44.108,19.201,15.211,19.818,1513246866,9.548,9.504,9.744,9.699
101006,1,8.645,-12.816,0.64,4.106,23.269,0.38,2.156,11.417,28.72,52.484,93.679,485.495,31.52,16.207,64.52,2.269,2.269,20.908,1.682,10.79,22.124,-6.295,-5.843,-4.932,-2.931,2037732678,4.743,3.015,3.919,2.491
101007,1,37.655,53.069,5.907,17.693,32.604,1.816,3.347,45.682,10.033,78.019,80.336,201.095,11.232,32.017,100.377,1.143,1.112,33.888,3.251,9.739,27.812,80.467,75.535,50.315,15.472,983085842,2.122,1.38,2.182,1.419
101008,1,75.281,24.634,1.609,7.31,23.448,1.232,3.953,20.631,23.826,37.708,85.685,316.079,67.605,20.674,63.217,2.22,2.092,46.942,1.306,5.931,19.82,3.417,2.571,2.004,1.534,2049336670,6.291,6.069,6.763,6.526
101009,1,-7.86,15.389,0.778,4.476,12.376,0.615,1.701,13.447,15.359,51.965,119.505,432.175,12.87,18.347,120.765,1.501,0.886,17.19,1.265,7.275,12.394,1.761,1.664,1.374,1.085,848743643,5.432,4.761,4.439,3.89
101010,1,16.895,-8.711,7.63,26.194,39.445,3.466,5.22,16.223,33.306,135.809,139.522,90.407,113.669,32.886,1600,1.345,1.101,61.041,2.201,7.556,42.998,-69.73,-27.865,-19.748,-8.972,816663845,4.5,4.075,4.348,3.938
101011,1,23.281,-11.044,1.478,4.805,10.351,1.582,3.408,16.47,51.978,47.351,122.552,224.909,17.87,29.173,39.726,1.582,1.582,20.221,0.934,3.036,32.745,-3.654,-3.366,-2.33,-2.495,854000300,2.285,1.952,2.272,1.94
101012,1,35.674,6.343,2.363,10.295,31.054,0.969,2.922,17.582,39.062,58.898,108.428,263.302,42.78,24.625,65.863,2.176,1.453,38.93,2.438,10.624,111.797,-2.273,-2.061,-1.588,-0.651,4918023317,2.849,1.671,2.666,1.563
101013,1,1.862,14.95,6.663,28.909,45.023,3.742,5.828,47.979,26.995,71.046,107.785,171.966,125.523,25.157,162.5,2.085,1.963,38.21,1.78,7.725,50.245,99.134,56.919,43.801,24.601,440029470,2.062,2.056,2.062,2.056
101014,1,89.335,24.56,10.57,40.306,46.878,3.877,4.509,33.229,16.361,16.249,81.27,274.611,26.583,24.925,36.828,1.847,1.84,61.822,2.726,10.395,33.243,-14.791,-12.796,-9.44,-3.463,2329230318,3.623,3.376,3.147,2.933
101015,1,10.848,11.665,1.136,5.013,18.733,1.305,4.879,13.271,55.413,107.504,114.485,295.36,54.896,22.209,180.991,1.512,1.237,33.886,0.87,3.839,36.613,-20.56,-17.021,-13.161,-15.12,806261682,6.651,6.494,9.25,9.031
101016,1,38.3,23.165,1.749,9.586,28.947,0.92,2.779,41.509,8.149,74.791,97.424,419.634,1.369,19.193,90.926,1.949,1.949,33.8,1.9,10.413,13.036,-16.47,-16.407,-13.413,-7.057,451468032,5.457,4.764,5.119,4.469
101017,1,-8.58,0.17,1.078,5.097,20.791,1.079,4.403,20.208,23.255,59.854,126.482,341.568,5.228,22.381,200,3.068,2.897,62.346,0.999,4.721,12.12,10.708,10.585,8.345,8.352,818578369,13.073,11.539,13.236,11.683
101018,1,5.25,25.378,6.7,42.253,78.873,3.556,6.639,51.677,35.019,136.565,247.878,104.43,343.881,18.237,1006.451,3.082,3.082,71.258,1.883,11.879,82.03,-25.241,-7.577,-6.375,-3.384,1624557760,5.144,5.055,5.144,5.055
101019,1,55.283,-4.345,1.696,7.668,59.202,1.195,9.23,31.535,55.445,93.264,108.789,258.407,153.392,19.538,87.466,2.582,2.582,53.314,1.419,6.414,58.568,-9.29,-6.274,-4.886,-3.443,1159372910,3.156,2.938,5.054,4.704
101020,1,-2.7,-40.376,0.03,0.169,32.797,0.037,7.286,48.258,31.832,97.773,190.283,125.168,316.047,18.476,60.122,7.605,7.586,62.125,0.821,4.501,23.011,-22.242,-6.834,-5.586,-6.798,1695066880,8.846,8.546,8.488,8.2
101021,1,-2.156,14.891,0.911,5.773,21.344,0.586,2.167,18.099,30.426,43.13,84.213,702.116,193.53,10.043,49.197,1.738,1.466,33.022,1.555,9.847,40.11,42.412,32.772,27.596,17.744,3429537424,3.114,2.79,3.038,2.722
101022,1,60.019,48.949,9.607,25.714,40.496,2.606,4.104,20.897,20.383,80.144,95.217,74.837,105.314,35.694,851.063,0.868,0.793,54.587,3.686,9.865,60.524,140.28,51.871,32.49,8.813,1618823287,3.317,3.185,3.233,3.105
101023,1,37.322,-42.875,1.92,4.942,11.625,5.432,12.777,37.528,50.021,84.257,153.806,91.915,85.801,36.007,92.198,12.241,12.165,54.843,0.353,0.909,16.067,-62.703,-36.629,-22.396,-63.351,653786282,9.302,8.597,6.984,6.454
101024,1,16.109,15.802,2.435,8.706,18.393,1.353,2.858,23.041,23.008,64.462,88.534,247.003,18.096,27.389,146.12,1.029,0.952,45.027,1.8,6.434,37.838,-27.021,-24.672,-17.77,-9.872,1207232843,6.33,5.303,6.693,5.607
101025,1,-19.413,5.911,2.328,11.048,31.086,1.809,5.09,20.293,40.223,100.492,172.933,180.141,136.347,24.01,137.692,2.606,2.606,61.047,1.286,6.106,43.567,18.513,10.9,8.602,6.685,1311692201,5.579,5.143,5.95,5.485
101026,1,25.067,12.238,12.555,46.606,7.458,16.275,2.604,22.869,42.504,27.601,81.725,209.76,78.881,25.73,36.598,4.934,4.837,44.2,0.771,2.863,34.533,33.014,22.958,16.773,21.744,2627184127,5.507,5.129,2.083,1.94
101027,1,57.083,-8.32,1.914,6.552,12.713,0.942,1.829,15.494,26.218,32.617,105.461,257.018,36.011,25.443,98,0.984,0.984,44.211,2.03,6.95,47.463,-37.857,-33.387,-23.631,-11.636,1863361949,6.456,6.143,6.298,5.992
101028,1,24.027,-54.531,0.715,2.946,8.249,1.167,3.267,8.951,61.731,46.024,82.182,200.116,140.418,22.699,153.571,3.548,3.314,54.046,0.612,2.524,22.422,45.159,25.717,19.476,31.792,1322298097,3.462,3.38,3.29,3.211
101029,1,-26.979,13.266,3.435,8.793,22.105,2.934,7.377,38.645,18.046,88.058,132.235,78.937,47.672,44.128,110.729,3.581,3.581,32.951,1.17,2.996,16.482,58.759,37.858,23.069,19.709,1340492397,2.177,1.897,2.254,1.963
101030,1,30.303,-16.19,0.653,2.569,18.201,0.524,3.715,12.724,74.204,23.295,38.068,260.465,66.807,23.404,100,3.103,3.059,58.04,1.246,4.899,66.811,-2.774,-1.973,-1.471,-1.18,1697790370,8.819,7.947,8.954,8.068
101031,1,-8.971,9.031,0.259,1.746,22.052,0.252,3.193,19.128,24.126,103.964,122.301,393.073,147.186,15.618,89.507,4.521,2.023,43.881,1.027,6.906,14.007,5.763,4.123,3.509,3.414,763107862,7.635,7.158,5.82,5.457
101032,1,-7.378,13.322,4.474,10.476,24.669,2.899,6.827,44.884,30.986,225.767,305.263,29.007,93.575,44.927,603.783,3.594,3.288,43.483,1.543,3.613,36.912,100.905,36.132,20.7,13.414,3344682978,2.609,1.604,2.508,1.542
101033,1,30.12,31.749,2.702,10.933,30.979,2.308,6.541,32.227,37.676,112.966,150.294,219.87,106.695,23.443,404.098,3.896,3.174,64,1.17,4.735,37.105,-32.584,-21.69,-16.328,-13.949,783289568,3.987,3.429,3.889,3.344
101034,1,10.952,12.852,5.394,21.035,40.144,3.543,6.763,49.554,23.348,33.982,79.67,268.627,7.262,26.603,84.156,2.624,2.312,48.048,1.522,5.935,25.138,0.9,0.664,0.494,0.324,1726156454,4.605,4.483,4.719,4.593
101035,1,3.686,28.5,2.345,16.742,21.917,1.331,1.743,16.438,27.058,148.844,161.016,182.816,395.492,14.742,50,2.227,1.404,61.627,1.761,12.572,36.289,102.376,29.903,25.714,14.6,1117533742,6.934,5.934,4.881,4.177
101036,1,0.754,-17.398,0.86,3.371,9.102,0.715,1.932,12.203,38.675,87.268,120.023,71.82,216.874,25.727,182.352,2.308,2.308,60.949,1.202,4.709,38.867,57.354,20.115,14.979,12.455,2161209475,6.404,5.916,5.621,5.193
